date,ranking,classification,classification nr,text,id,replies,retweets,likes,quotes,total_eng,topic
2022-12-12 1:10:30,9,normal,0.842296958,"Twitter employees recognize the difference between their own politics & Twitter's Terms of Service (TOS), but they also engage in complex interpretations of content in order to stamp out prohibited tweets, as a series of exchanges over the ""#stopthesteal"" hashtag reveal.",1601924901904224257,1,,,,1,Twitter files
2022-12-12 1:10:30,11,normal,0.8133713603,Trump isn’t holding back either.. #45 @FBI #TwitterGate #HuntersLaptop #ControlledMedia #StopTheSteal,1598873735536078849,,,8,,8,Twitter files
2022-12-12 1:10:30,12,normal,0.8245396018,"Is this supposed to be a joke? @BretBaier to interview Microsoft president Brad Smith. To be discussed: How they plan to ""firm up future elections"". Like I trust ANY tech company on anything pertaining to elections, especially after the #twitterfiles. #stopthesteal",1601281421553070080,,,3,,3,Twitter files
2022-12-13 19:10:20,26,normal,0.7605831623,So Yoel Roth and Twitter pretended that they could limit the visibility of #stopthesteal by saying it would limit fake news? These people really were stuck on themselves and made themselves the controller gods of speech.,1601750780662280192,,,,,0,Twitter files
2022-12-12 1:10:30,16,normal,0.7706078887,"The Twitter Files, Part 3

Deplatforming the President twitter.com/mtaibbi/status…",1601396777231732736,1,1,2,,4,Twitter files
2022-12-12 1:10:30,18,normal,0.8138799667,"Thankful to @elonmusk for exposing how corrupt & AntiAmerican & AntiConstitutional Twitter was & Facebook still is.
No company should be aloud to do business in America unless they agree to follow all our laws & especially our Constitution?!?
#StopTheSteal",1601891141707857920,,1,1,,2,Twitter files
2022-12-13 19:10:20,44,normal,0.8062912822,"Former Trump-Censoring Twitter Executive Yoel Roth Had ALL Accounts ""Deamplified"" for Having #StopTheSteal in Their Name or Profile ⋆  The Liberty Daily",1601775909480136706,,1,,,1,Twitter files
2022-12-12 1:10:30,19,normal,0.8050474524,"Twitter employees recognize the difference between their own politics & Twitter's Terms of Service (TOS), but they also engage in complex interpretations of content in order to stamp out prohibited tweets, as a series of exchanges over the ""#stopthesteal"" hashtag reveal.",1601747157589012480,,1,4,,5,Twitter files
2022-12-13 12:49:17,34,normal,0.7605831623,So Yoel Roth and Twitter pretended that they could limit the visibility of #stopthesteal by saying it would limit fake news? These people really were stuck on themselves and made themselves the controller gods of speech.,1601750780662280192,,,,,0,Twitter files
2022-12-12 1:10:30,22,normal,0.7500622869,"Twitter employees recognize the difference between their own politics & Twitter's Terms of Service (TOS), but they also engage in complex interpretations of content in order to stamp out prohibited tweets, as a series of exchanges over the ""#stopthesteal"" hashtag reveal.",1601748315334287360,1,,1,,2,Twitter files
2022-12-13 12:49:17,37,normal,0.7605831623,So Yoel Roth and Twitter pretended that they could limit the visibility of #stopthesteal by saying it would limit fake news? These people really were stuck on themselves and made themselves the controller gods of speech.,1601750780662280192,,,,,0,Twitter files
2022-12-14 17:09:56,65,normal,0.8062912822,"Former Trump-Censoring Twitter Executive Yoel Roth Had ALL Accounts ""Deamplified"" for Having #StopTheSteal in Their Name or Profile ⋆  The Liberty Daily",1601775909480136706,,1,,,1,Twitter files
2022-12-14 22:54:15,37,normal,0.7605831623,So Yoel Roth and Twitter pretended that they could limit the visibility of #stopthesteal by saying it would limit fake news? These people really were stuck on themselves and made themselves the controller gods of speech.,1601750780662280192,,,,,0,Twitter files
2022-12-12 1:10:30,27,normal,0.842296958,"Twitter employees recognize the difference between their own politics & Twitter's Terms of Service (TOS), but they also engage in complex interpretations of content in order to stamp out prohibited tweets, as a series of exchanges over the ""#stopthesteal"" hashtag reveal.",1601746253284798469,,3,3,,6,Twitter files
2022-12-14 22:54:15,46,normal,0.8062912822,"Former Trump-Censoring Twitter Executive Yoel Roth Had ALL Accounts ""Deamplified"" for Having #StopTheSteal in Their Name or Profile ⋆  The Liberty Daily",1601775909480136706,,1,,,1,Twitter files
2022-12-12 1:10:30,31,normal,0.750644803,"If Twitter hadn't interfered in the 2020 election, there never would have been any issue on January 6.",1599910498392166401,2,,1,,3,Twitter files
2022-12-12 1:10:30,32,normal,0.804212749,I'm 100% sure now that Twitter suppressed my tweets after the 2020 election. No doubt in my mind. Seeing as how I added #StopTheSteal and #RiggedElection to everything I posted   release all the names of those who got their shit suppressed Elon  @elonmusk,1601961770872360960,,,,,0,Twitter files
2022-12-12 1:10:30,33,normal,0.8351488709,"Twitter employees recognize the difference between their own politics & (TOS), but they also engage in complex interpretations of content in order to stamp out prohibited tweets, as a series of exchanges over the ""#stopthesteal"" hashtag reveal.",1601972695888969730,,,,,0,Twitter files
2022-12-12 1:10:30,35,normal,0.8138799667,"Thankful to @elonmusk for exposing how corrupt & AntiAmerican & AntiConstitutional Twitter was & Facebook still is.
No company should be aloud to do business in America unless they agree to follow all our laws & especially our Constitution?!?
#StopTheSteal",1601891232757780482,,,1,,1,Twitter files
2022-12-12 1:10:30,37,normal,0.700001061,I'm more sympathetic to Twitter regarding the J6 and the #stopthesteal insanity.,1601753971001274370,,,,,0,Twitter files
2022-12-14 13:10:56,9,normal,0.762562871,"Former Trump-Censoring Twitter Executive Yoel Roth Had ALL Accounts ""Deamplified"" for Having #StopTheSteal in Their Name or Profile ⋆  The Liberty Daily. https://tiny.iavian.net/1s56g

Yoel Wroth had some questionable standards concerning Groomers.",1601781490085691393,1,11,13,,25,Twitter files
2022-12-12 1:10:30,39,normal,0.700001061,I'm more sympathetic to Twitter regarding the J6 and the #stopthesteal insanity.,1601753971001274370,,,,,0,Twitter files
2022-12-14 13:10:56,39,normal,0.7605831623,So Yoel Roth and Twitter pretended that they could limit the visibility of #stopthesteal by saying it would limit fake news? These people really were stuck on themselves and made themselves the controller gods of speech.,1601750780662280192,,,,,0,Twitter files
2022-12-11 19:12:53,31,normal,0.842296958,"@ALI (#AliAlexander):

“BREAKING: The #TwitterFiles part 4 reveals that #YoelRoth tried to stop #StopTheSteal from trending. We had trended for TWO MONTHS. 

We also previously got the http://stopthesteal.us link ban removed.

https://twitter.com/ShellenbergerMD/status/1601746253284798469…”",1601746253284798469,,3,3,,6,Twitter files
2022-12-12 1:10:30,41,normal,0.8007176518,"Can we get data on how far former twitter employees went tried to suppress #StopTheSteal in 2018, 2020, and can we cross reference Jan 6th Detainees with twitter suspensions 
@elonmusk",1600366245727330304,,1,1,,2,Twitter files
2022-12-12 1:10:30,43,normal,0.807774663,".
#StopTheSteal organizer #AliAlexander (now banned by Twitter), said three #GOP lawmakers helped plan his #January6th D.C. rally:

#AndyBiggs(@RepAndyBiggsAZ) 
#MoBrooks (@RepMoBrooks)
#PaulGosar(@RepGosar)",1600176559293227014,1,15,17,,33,Twitter files
2022-12-12 15:46:30,0,normal,0.842296958,"Twitter employees recognize the difference between their own politics & Twitter's Terms of Service (TOS), but they also engage in complex interpretations of content in order to stamp out prohibited tweets, as a series of exchanges over the ""#stopthesteal"" hashtag reveal.",1601746253284798469,471,3993,20240,,24704,Twitter files
2022-12-13 15:15:45,19,normal,0.842296958,"@ALI (#AliAlexander):

“BREAKING: The #TwitterFiles part 4 reveals that #YoelRoth tried to stop #StopTheSteal from trending. We had trended for TWO MONTHS. 

We also previously got the http://stopthesteal.us link ban removed.

https://twitter.com/ShellenbergerMD/status/1601746253284798469…”",1601746253284798469,,3,3,,6,Twitter files
2022-12-12 15:46:30,5,normal,0.8199251294,This handling of #stopthesteal tweets for me is one of the most problematic actions taken by Twitter as revealed so far.,1601746824024363009,2,6,18,,26,Twitter files
2022-12-12 15:46:30,5,normal,0.8199251294,"Twitter employees recognize the difference between their own politics & Twitter's Terms of Service (TOS), but they also engage in complex interpretations of content in order to stamp out prohibited tweets, as a series of exchanges over the ""#stopthesteal"" hashtag reveal.",1601746824024363009,2,6,18,,26,Twitter files
2022-12-12 15:46:30,11,normal,0.8050474524,"Twitter employees recognize the difference between their own politics & Twitter's Terms of Service (TOS), but they also engage in complex interpretations of content in order to stamp out prohibited tweets, as a series of exchanges over the ""#stopthesteal"" hashtag reveal.",1601747157589012480,,1,4,,5,Twitter files
2022-12-12 15:46:30,13,normal,0.805939436,"I dipendenti di Twitter riconoscono la differenza tra la propria politica e i Termini di servizio (TOS) di Twitter, ma si impegnano anche in complesse interpretazioni dei contenuti per eliminare i tweet proibiti, come rivela una serie di scambi sull'hashtag ""#stopthesteal"".",1601879417277530113,1,,5,,6,Twitter files
2022-12-12 15:46:30,18,normal,0.8007176518,"Can we get data on how far former twitter employees went tried to suppress #StopTheSteal in 2018, 2020, and can we cross reference Jan 6th Detainees with twitter suspensions 
@elonmusk",1600366245727330304,,1,1,,2,Twitter files
2022-12-12 15:46:30,19,normal,0.7532108426,"This is a fascinating read: Victor Davis Hansen asks and brutally answers the question:

https://amgreatness.com/2022/12/04/how-corrupt-is-a-corrupt-media/…
#HowDeepTheSwamp #SwampNeedsDraining #DrainTheSwamp #AmericaFirst #MAGA #SaveAmerica #Trump2024 #StopTheSteal #TrueTheVote #Twitterfiles",1600501766734467074,,1,2,,3,Twitter files
2022-12-12 15:46:30,20,normal,0.8032447696,"STOP THE STEAL.

#stopthesteal
#TwitterFiles",1602055759059206145,1,9,26,,36,Twitter files
2022-12-13 15:15:45,45,normal,0.8062912822,"Former Trump-Censoring Twitter Executive Yoel Roth Had ALL Accounts ""Deamplified"" for Having #StopTheSteal in Their Name or Profile ⋆  The Liberty Daily",1601775909480136706,,1,,,1,Twitter files
2022-12-12 15:46:30,23,normal,0.842296958,"Twitter employees recognize the difference between their own politics & Twitter's Terms of Service (TOS), but they also engage in complex interpretations of content in order to stamp out prohibited tweets, as a series of exchanges over the ""#stopthesteal"" hashtag reveal.",1601746253284798469,,3,3,,6,Twitter files
2022-12-12 15:46:30,24,normal,0.7857353687,"Hobbs was was said to have contacted Twitter in a request for censorship of conservative voices. It would be helpful to America if Mr. @elonmusk  would produce her request to Twitter. We need to know how deep the corruption was.
#StopTheSteal",1601580917167833089,1,2,10,,13,Twitter files
2022-12-12 15:46:30,28,normal,0.7548097968,"Having #stopthesteal in your profile got you”de-amplified.”
#TheTwitterFiles",1601812776804323330,,1,,,1,Twitter files
2022-12-11 21:09:55,5,normal,0.762562871,"Former Trump-Censoring Twitter Executive Yoel Roth Had ALL Accounts ""Deamplified"" for Having #StopTheSteal in Their Name or Profile ⋆  The Liberty Daily. https://tiny.iavian.net/1s56g

Yoel Wroth had some questionable standards concerning Groomers.",1601781490085691393,1,11,13,,25,Twitter files
2022-12-12 15:46:30,29,normal,0.7145193219,USA ELECTION WAS THROWN! #TwitterFiles2 #TwitterFiles #StopTheSteal,1601368867141718017,,1,6,,7,Twitter files
2022-12-11 21:09:55,46,normal,0.842296958,"@ALI (#AliAlexander):

“BREAKING: The #TwitterFiles part 4 reveals that #YoelRoth tried to stop #StopTheSteal from trending. We had trended for TWO MONTHS. 

We also previously got the http://stopthesteal.us link ban removed.

https://twitter.com/ShellenbergerMD/status/1601746253284798469…”",1601746253284798469,,3,3,,6,Twitter files
2022-12-12 15:46:30,32,normal,0.700001061,I'm more sympathetic to Twitter regarding the J6 and the #stopthesteal insanity.,1601753971001274370,,,,,0,Twitter files
2022-12-14 13:10:56,38,normal,0.8345682621,"10. Twitter Files 4
Élimination Donald Trump

Le collègue de Roth note ""une recherche arrête les tweets de #stopthesteal et, c'est du contre-discours""

Solution: ""désamplifier les comptes avec #stopthesteal dans le nom/profil"" car ""ils ne sont pas affiliés au contre-discours""",1601771969547972609,,3,3,,6,Twitter files
2022-12-12 15:46:30,33,normal,0.7377821803,"Stop the steal pissed off Joel.

#stopthesteal",1601751248294010880,,,,,0,Twitter files
2022-12-12 3:07:57,34,normal,0.823818028,"As a series of exchanges over the ""#stopthesteal"" hashtag reveal... 

""I'll flag to the election sqaud"" says, Yoel Roth.",1601748914453250048,,,,,0,Twitter files
2022-12-12 15:46:30,35,normal,0.750644803,"If Twitter hadn't interfered in the 2020 election, there never would have been any issue on January 6.",1599910498392166401,2,,1,,3,Twitter files
2022-12-14 14:59:00,56,normal,0.823818028,"As a series of exchanges over the ""#stopthesteal"" hashtag reveal... 

""I'll flag to the election sqaud"" says, Yoel Roth.",1601748914453250048,,,,,0,Twitter files
2022-12-12 15:46:30,36,normal,0.7500622869,"Twitter employees recognize the difference between their own politics & Twitter's Terms of Service (TOS), but they also engage in complex interpretations of content in order to stamp out prohibited tweets, as a series of exchanges over the ""#stopthesteal"" hashtag reveal.",1601748315334287360,1,,1,,2,Twitter files
